Date,Time,Time Zone,Category,Item,Quantity,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Details,Event Type,Location,Dining Option
9/25/2015,19:31:52,Eastern Time (US & Canada),Priya Means Love,Deep Radiance Face Cream by Priya Means Love,1,0.25 oz,,,$10.00 ,$0.00 ,$10.00 ,$0.60 ,AIjDJd0UUuNvRGuMVJdAZvMF,AIjDJd0UUuNvRGuMVJdAZvMF,Sarah,Deep Radiance Face Cream,https://squareup.com/dashboard/sales/transactions/AIjDJd0UUuNvRGuMVJdAZvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/25/2015,19:31:52,Eastern Time (US & Canada),Priya Means Love,Green Lilac Perfume by Priya Means Love,1,8 ml,,,$27.00 ,$0.00 ,$27.00 ,$1.62 ,AIjDJd0UUuNvRGuMVJdAZvMF,AIjDJd0UUuNvRGuMVJdAZvMF,Sarah,,https://squareup.com/dashboard/sales/transactions/AIjDJd0UUuNvRGuMVJdAZvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/25/2015,19:06:55,Eastern Time (US & Canada),Station North Arts & Entertainment District,Open Walls Baltimore 2 Catalog,1,Regular,,,$25.00 ,$0.00 ,$25.00 ,$1.50 ,xJM5hVAeQsNOzFCbietyiwMF,xJM5hVAeQsNOzFCbietyiwMF,Sarah,,https://squareup.com/dashboard/sales/transactions/xJM5hVAeQsNOzFCbietyiwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/25/2015,18:13:04,Eastern Time (US & Canada),Priya Means Love,Dream Salve by Priya Means Love,1,Regular,,,$11.00 ,$0.00 ,$11.00 ,$0.66 ,qIhnXBQ9AyjJk7thrnBzQwMF,qIhnXBQ9AyjJk7thrnBzQwMF,Sarah,,https://squareup.com/dashboard/sales/transactions/qIhnXBQ9AyjJk7thrnBzQwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/25/2015,18:13:04,Eastern Time (US & Canada),Priya Means Love,Palmarosa Outdoor Spray by Priya Means Love,1,Regular,,,$12.00 ,$0.00 ,$12.00 ,$0.72 ,qIhnXBQ9AyjJk7thrnBzQwMF,qIhnXBQ9AyjJk7thrnBzQwMF,Sarah,Palmarosa Outdoor Spray,https://squareup.com/dashboard/sales/transactions/qIhnXBQ9AyjJk7thrnBzQwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/25/2015,18:13:04,Eastern Time (US & Canada),Barbara Ogden,Spoon Keychain by Barbara Ogden,1,Cashmere,,,$15.00 ,$0.00 ,$15.00 ,$0.90 ,qIhnXBQ9AyjJk7thrnBzQwMF,qIhnXBQ9AyjJk7thrnBzQwMF,Sarah,,https://squareup.com/dashboard/sales/transactions/qIhnXBQ9AyjJk7thrnBzQwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/25/2015,18:11:24,Eastern Time (US & Canada),Megan Jones Illustration,Ceramic Deer Planter with succulents by Megan Jone Illustration,1,Regular,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,pAuwmJv4MPxEkMLYl3qovuMF,pAuwmJv4MPxEkMLYl3qovuMF,Sarah,"Ceramic Deer Planters with succulents, x12, $30, 6""x7""x6""",https://squareup.com/dashboard/sales/transactions/pAuwmJv4MPxEkMLYl3qovuMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/25/2015,17:41:45,Eastern Time (US & Canada),Thread Coffee,Printers Devil Coffee Beans,1,Regular,,,$14.00 ,$0.00 ,$14.00 ,$0.84 ,Rc5nPAFhcw6jIgeC64mLfzMF,Rc5nPAFhcw6jIgeC64mLfzMF,Sarah,,https://squareup.com/dashboard/sales/transactions/Rc5nPAFhcw6jIgeC64mLfzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/25/2015,16:43:03,Eastern Time (US & Canada),Chesapeake Compost Works,Chesapeake Compost,3,Chesapeake Compost Soil Conditioner ,,,$18.00 ,$0.00 ,$18.00 ,$1.08 ,YHaI22XIWK06ETGEe8dHuxMF,YHaI22XIWK06ETGEe8dHuxMF,Sarah,,https://squareup.com/dashboard/sales/transactions/YHaI22XIWK06ETGEe8dHuxMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/25/2015,16:43:03,Eastern Time (US & Canada),Write Pads,Traditional Notebook (Plain) by Write Note Pads,1,Regular,,,$16.00 ,$0.00 ,$16.00 ,$0.96 ,YHaI22XIWK06ETGEe8dHuxMF,YHaI22XIWK06ETGEe8dHuxMF,Sarah,"Traditional Notebook (Plain) (5) $16.00 - 5.5"" x 8.5"" 120 pages of plain paper. ",https://squareup.com/dashboard/sales/transactions/YHaI22XIWK06ETGEe8dHuxMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/25/2015,12:53:07,Eastern Time (US & Canada),Baltimore Print Studios,Strategic Plan by Baltimore Print Studios,1,Mint,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,On7mYNqdinRGLPgyFPLI6uMF,On7mYNqdinRGLPgyFPLI6uMF,Sarah,,https://squareup.com/dashboard/sales/transactions/On7mYNqdinRGLPgyFPLI6uMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/25/2015,12:25:20,Eastern Time (US & Canada),Almanac Industries,Folded Card case  Almanac Industries,1,Regular,,,$55.00 ,$0.00 ,$55.00 ,$3.30 ,fJi0H76FY2ArPTYvRsD6TzMF,fJi0H76FY2ArPTYvRsD6TzMF,Sarah,,https://squareup.com/dashboard/sales/transactions/fJi0H76FY2ArPTYvRsD6TzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,18:42:19,Eastern Time (US & Canada),Gilah Press + Design,Wall Print by Gilah Press,1,Regular,,,$22.00 ,$0.00 ,$22.00 ,$1.32 ,s63znWuPVk4jJ9YMq3o34yMF,s63znWuPVk4jJ9YMq3o34yMF,Andrew Cook,"Wall Prints - 4 ea of 18 designs
$22.00 (11 x 14)",https://squareup.com/dashboard/sales/transactions/s63znWuPVk4jJ9YMq3o34yMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,18:38:04,Eastern Time (US & Canada),Priya Means Love,Deep Radiance Face Cream by Priya Means Love,1,1.7 oz,,,$45.00 ,$0.00 ,$45.00 ,$2.70 ,VHuZN09GZlD25cNJgCZGKzMF,VHuZN09GZlD25cNJgCZGKzMF,Andrew Cook,Deep Radiance Face Cream,https://squareup.com/dashboard/sales/transactions/VHuZN09GZlD25cNJgCZGKzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,18:36:57,Eastern Time (US & Canada),Gilah Press + Design, Boxed Notes (set of 8 with card & envelope) by Gilah Press,1,Regular,,,$26.00 ,$0.00 ,$26.00 ,$1.56 ,V5DVCp2LahuL12VZCpjmKzMF,V5DVCp2LahuL12VZCpjmKzMF,Andrew Cook,"Boxed Notes - 2 ea of 5 designs
$26.00 (6 x 4 x 1.5)",https://squareup.com/dashboard/sales/transactions/V5DVCp2LahuL12VZCpjmKzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,18:36:57,Eastern Time (US & Canada),Station North Arts & Entertainment District,Open Walls Baltimore 2 Catalog,1,Regular,,,$25.00 ,$0.00 ,$25.00 ,$1.50 ,V5DVCp2LahuL12VZCpjmKzMF,V5DVCp2LahuL12VZCpjmKzMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/V5DVCp2LahuL12VZCpjmKzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,18:28:18,Eastern Time (US & Canada),Red Prairie Press,Sage Green Hydrangea Print Tshirt by Red Prairie Press,1,Regular,,,$28.00 ,$0.00 ,$28.00 ,$1.68 ,iTVTV0nG6SoeyU3YJEI8duMF,iTVTV0nG6SoeyU3YJEI8duMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/iTVTV0nG6SoeyU3YJEI8duMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,16:07:09,Eastern Time (US & Canada),Pbody Dsign,Seriously Squirrels Set of 6 by Pbody Design,1,Regular,,,$100.00 ,$0.00 ,$100.00 ,$6.00 ,skIZ3WHPkR4ENiwJCszJwvMF,skIZ3WHPkR4ENiwJCszJwvMF,Andrew Cook,Seriously Squirrels Set of 6 (one of each color)  $100.  limited editions,https://squareup.com/dashboard/sales/transactions/skIZ3WHPkR4ENiwJCszJwvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,16:07:09,Eastern Time (US & Canada),Gilah Press + Design,Wine Bag by Gilah Press,3,Regular,,,$24.00 ,$0.00 ,$24.00 ,$1.44 ,skIZ3WHPkR4ENiwJCszJwvMF,skIZ3WHPkR4ENiwJCszJwvMF,Andrew Cook,"Wine Bags - 12 ea of 3 designs
$8.00 (15 x 4.5 x 4.5)",https://squareup.com/dashboard/sales/transactions/skIZ3WHPkR4ENiwJCszJwvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,15:19:10,Eastern Time (US & Canada),Sanzi Studios,Ceci n'est pas une bicylette cards/envelopes by Sanzi Studios,1,Regular,,,$5.00 ,$0.00 ,$5.00 ,$0.30 ,3L7ioQix89Iv9zuTz0NzjyMF,3L7ioQix89Iv9zuTz0NzjyMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/3L7ioQix89Iv9zuTz0NzjyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,15:19:10,Eastern Time (US & Canada),Priya Means Love,Nail & Cuticle Balsam by Priya Means Love,1,Regular,,,$12.00 ,$0.00 ,$12.00 ,$0.72 ,3L7ioQix89Iv9zuTz0NzjyMF,3L7ioQix89Iv9zuTz0NzjyMF,Andrew Cook,Nail & Cuticle Balsam,https://squareup.com/dashboard/sales/transactions/3L7ioQix89Iv9zuTz0NzjyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,15:19:10,Eastern Time (US & Canada),Thread Coffee,Printers Devil Coffee Beans,1,Regular,,,$14.00 ,$0.00 ,$14.00 ,$0.84 ,3L7ioQix89Iv9zuTz0NzjyMF,3L7ioQix89Iv9zuTz0NzjyMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/3L7ioQix89Iv9zuTz0NzjyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,15:19:10,Eastern Time (US & Canada),Priya Means Love,Sinus Vapor Balm by Priya Means Love,1,Regular,,,$11.00 ,$0.00 ,$11.00 ,$0.66 ,3L7ioQix89Iv9zuTz0NzjyMF,3L7ioQix89Iv9zuTz0NzjyMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/3L7ioQix89Iv9zuTz0NzjyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,14:44:21,Eastern Time (US & Canada),Leroux Tools,7.5 Series Serving Board by Leroux ,1,7.5 Medium,,,$110.00 ,$0.00 ,$110.00 ,$6.60 ,cWlx8i3J18WAdEmRFytUbvMF,cWlx8i3J18WAdEmRFytUbvMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/cWlx8i3J18WAdEmRFytUbvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,14:44:21,Eastern Time (US & Canada),Red Prairie Press,Navy Blue Bmore Map Print Tee by Red Prairie Press,1,Regular,,,$28.00 ,$0.00 ,$28.00 ,$1.68 ,cWlx8i3J18WAdEmRFytUbvMF,cWlx8i3J18WAdEmRFytUbvMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/cWlx8i3J18WAdEmRFytUbvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,14:29:10,Eastern Time (US & Canada),Gilah Press + Design,Wall Print by Gilah Press,2,Regular,,,$44.00 ,$0.00 ,$44.00 ,$2.64 ,5rNdawnQXw44GLuQs5SM9sMF,5rNdawnQXw44GLuQs5SM9sMF,Andrew Cook,"Wall Prints - 4 ea of 18 designs
$22.00 (11 x 14)",https://squareup.com/dashboard/sales/transactions/5rNdawnQXw44GLuQs5SM9sMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,14:06:47,Eastern Time (US & Canada),Red Prairie Press, Plum Bmore Map Print Tee by Red Prairie Press,1,Regular,,,$28.00 ,$0.00 ,$28.00 ,$1.68 ,6l5S5lnqyEE3gIvX7QV8gtMF,6l5S5lnqyEE3gIvX7QV8gtMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/6l5S5lnqyEE3gIvX7QV8gtMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,14:06:47,Eastern Time (US & Canada),Sanzi Studios,Ceci n'est pas une bicylette cards/envelopes by Sanzi Studios,1,Regular,,,$5.00 ,$0.00 ,$5.00 ,$0.30 ,6l5S5lnqyEE3gIvX7QV8gtMF,6l5S5lnqyEE3gIvX7QV8gtMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/6l5S5lnqyEE3gIvX7QV8gtMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,14:06:47,Eastern Time (US & Canada),Hiza,Flat Clutch by Hiza,1,Regular,,,$80.00 ,$0.00 ,$80.00 ,$4.80 ,6l5S5lnqyEE3gIvX7QV8gtMF,6l5S5lnqyEE3gIvX7QV8gtMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/6l5S5lnqyEE3gIvX7QV8gtMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,12:57:24,Eastern Time (US & Canada),Gilah Press + Design,Wall Print by Gilah Press,1,Regular,,,$22.00 ,$0.00 ,$22.00 ,$1.32 ,4f8Hk6Zb7EQhrVrtoymv7uMF,4f8Hk6Zb7EQhrVrtoymv7uMF,Andrew Cook,"Wall Prints - 4 ea of 18 designs
$22.00 (11 x 14)",https://squareup.com/dashboard/sales/transactions/4f8Hk6Zb7EQhrVrtoymv7uMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,12:25:46,Eastern Time (US & Canada),JUL Design,Leather Artisan Notebook by JUL Design,1,Regular,,,$40.00 ,$0.00 ,$40.00 ,$2.40 ,IdXO5AlFWtyvEfbzSwTPbzMF,IdXO5AlFWtyvEfbzSwTPbzMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/IdXO5AlFWtyvEfbzSwTPbzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,12:22:44,Eastern Time (US & Canada),IAC tote,IAC tote,1,Regular,,,$25.00 ,$0.00 ,$25.00 ,$1.50 ,8HI0Tk8UKK7tDqG0jBAdqzMF,8HI0Tk8UKK7tDqG0jBAdqzMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/8HI0Tk8UKK7tDqG0jBAdqzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,12:20:03,Eastern Time (US & Canada),Almanac Industries,Card Case Almanac Industries,1,Regular,,,$35.00 ,$0.00 ,$35.00 ,$2.10 ,DYTxF3DTXQ0p7N6fi60HVzMF,DYTxF3DTXQ0p7N6fi60HVzMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/DYTxF3DTXQ0p7N6fi60HVzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,12:20:03,Eastern Time (US & Canada),Yummy & Company,Cast Silver Necklace,1,,,,$48.00 ,$0.00 ,$48.00 ,$2.88 ,DYTxF3DTXQ0p7N6fi60HVzMF,DYTxF3DTXQ0p7N6fi60HVzMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/DYTxF3DTXQ0p7N6fi60HVzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,12:20:03,Eastern Time (US & Canada),Living Classroom,Cutting Board by Living Classroom,1,Wider Rectangle Cutting Board,,,$55.00 ,$0.00 ,$55.00 ,$3.30 ,DYTxF3DTXQ0p7N6fi60HVzMF,DYTxF3DTXQ0p7N6fi60HVzMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/DYTxF3DTXQ0p7N6fi60HVzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,12:20:03,Eastern Time (US & Canada),Tigerlilly Shop,Key ring by Tigerlily,1,Cherry blossom,,,$15.00 ,$0.00 ,$15.00 ,$0.90 ,DYTxF3DTXQ0p7N6fi60HVzMF,DYTxF3DTXQ0p7N6fi60HVzMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/DYTxF3DTXQ0p7N6fi60HVzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,12:20:03,Eastern Time (US & Canada),Tigerlilly Shop,Key ring by Tigerlily,1,Iris,,,$15.00 ,$0.00 ,$15.00 ,$0.90 ,DYTxF3DTXQ0p7N6fi60HVzMF,DYTxF3DTXQ0p7N6fi60HVzMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/DYTxF3DTXQ0p7N6fi60HVzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/20/2015,12:20:03,Eastern Time (US & Canada),Bower Box,woodcut notes- boxed set by Bower Box,1,Regular,,,$15.00 ,$0.00 ,$15.00 ,$0.90 ,DYTxF3DTXQ0p7N6fi60HVzMF,DYTxF3DTXQ0p7N6fi60HVzMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/DYTxF3DTXQ0p7N6fi60HVzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/19/2015,19:26:17,Eastern Time (US & Canada),JS Lthr Goods,LTHR Skinny by JS Leather Goods,1,Regular,,,$25.00 ,$0.00 ,$25.00 ,$1.50 ,76B9GqkZoBI0s9MLR809QQ3eV,rLVjCcoJ8sZ3zjNrD6kjHtMF,iPhone,,https://squareup.com/dashboard/sales/transactions/76B9GqkZoBI0s9MLR809QQ3eV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/19/2015,16:03:49,Eastern Time (US & Canada),Post Typography,Hopkins Film Fest 2013 by Post Typography,1,Regular,,,$10.00 ,$0.00 ,$10.00 ,$0.60 ,nA913PgucYnpQze2dpdMYqleV,sJVnvHZnqeQEjKRxwSdKatMF,iPhone,"JHU Film Festival 2013, $10, 16x24""",https://squareup.com/dashboard/sales/transactions/nA913PgucYnpQze2dpdMYqleV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/19/2015,16:03:49,Eastern Time (US & Canada),Post Typography,Maryland Film Fest 2014 by Post Typography,1,Regular,,,$10.00 ,$0.00 ,$10.00 ,$0.60 ,nA913PgucYnpQze2dpdMYqleV,sJVnvHZnqeQEjKRxwSdKatMF,iPhone,"Maryland Film Festival 2014, $10, 16x24""",https://squareup.com/dashboard/sales/transactions/nA913PgucYnpQze2dpdMYqleV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/19/2015,16:03:49,Eastern Time (US & Canada),Post Typography,Maryland Film Fest 2015 by Post Typography,1,Regular,,,$10.00 ,$0.00 ,$10.00 ,$0.60 ,nA913PgucYnpQze2dpdMYqleV,sJVnvHZnqeQEjKRxwSdKatMF,iPhone,"Maryland Film Festival 2015, $10, 16x24""",https://squareup.com/dashboard/sales/transactions/nA913PgucYnpQze2dpdMYqleV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/19/2015,15:16:36,Eastern Time (US & Canada),SewLab,Canvas Tool Bag by SewLab ,1,Regular,,,$12.00 ,$0.00 ,$12.00 ,$0.72 ,pH43CVU98tIqn7AUYn1U8SgeV,IowAVWAuKyi7Z7b8JWFbNtMF,iPhone,,https://squareup.com/dashboard/sales/transactions/pH43CVU98tIqn7AUYn1U8SgeV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/19/2015,13:47:59,Eastern Time (US & Canada),None,Custom Amount,1,,,,$6.50 ,$0.00 ,$6.50 ,$0.39 ,7qnOjgTJKpnu7fl6UdstZpyeV,NCqLVXQWZA1pktdKJvo0PsMF,iPhone,1 coconut honey macaroons by kinderhook,https://squareup.com/dashboard/sales/transactions/7qnOjgTJKpnu7fl6UdstZpyeV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/19/2015,13:47:59,Eastern Time (US & Canada),Radica Textiles,"22"" Pompom Down Pillow by Radica Textiles",1,Green,,,$55.00 ,$0.00 ,$55.00 ,$3.30 ,7qnOjgTJKpnu7fl6UdstZpyeV,NCqLVXQWZA1pktdKJvo0PsMF,iPhone,"22"" Pompom Down Pillow",https://squareup.com/dashboard/sales/transactions/7qnOjgTJKpnu7fl6UdstZpyeV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/19/2015,13:47:59,Eastern Time (US & Canada),PaperScapes,Confetti Balloon by Paperscapes,1,"Black, Gold, Silver, & White",,,$10.00 ,$0.00 ,$10.00 ,$0.60 ,7qnOjgTJKpnu7fl6UdstZpyeV,NCqLVXQWZA1pktdKJvo0PsMF,iPhone,,https://squareup.com/dashboard/sales/transactions/7qnOjgTJKpnu7fl6UdstZpyeV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/19/2015,13:47:59,Eastern Time (US & Canada),PaperScapes,Confetti Balloon by Paperscapes,1,Candy Corn Confetti Theme,,,$10.00 ,$0.00 ,$10.00 ,$0.60 ,7qnOjgTJKpnu7fl6UdstZpyeV,NCqLVXQWZA1pktdKJvo0PsMF,iPhone,,https://squareup.com/dashboard/sales/transactions/7qnOjgTJKpnu7fl6UdstZpyeV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/19/2015,13:47:59,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Ginger snaps,,,$6.50 ,$0.00 ,$6.50 ,$0.39 ,7qnOjgTJKpnu7fl6UdstZpyeV,NCqLVXQWZA1pktdKJvo0PsMF,iPhone,,https://squareup.com/dashboard/sales/transactions/7qnOjgTJKpnu7fl6UdstZpyeV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/19/2015,13:47:59,Eastern Time (US & Canada),JUL Design,Leather Artisan Notebook by JUL Design,1,Regular,,,$40.00 ,$0.00 ,$40.00 ,$2.40 ,7qnOjgTJKpnu7fl6UdstZpyeV,NCqLVXQWZA1pktdKJvo0PsMF,iPhone,,https://squareup.com/dashboard/sales/transactions/7qnOjgTJKpnu7fl6UdstZpyeV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/19/2015,12:59:25,Eastern Time (US & Canada),Baltimore Print Studios,Screenprint Draw Down by Baltimore Print Studios,1,Regular,,,$32.00 ,$0.00 ,$32.00 ,$1.92 ,p15IYJ0gq0GOSkmZtQZKSumeV,NAuljSeyxy9lSgzE4TwuTsMF,iPhone,,https://squareup.com/dashboard/sales/transactions/p15IYJ0gq0GOSkmZtQZKSumeV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/18/2015,19:02:41,Eastern Time (US & Canada),Baltimore Print Studios,Most Imp. Press by Baltimore Print Studios,1,Regular,,,$25.00 ,$0.00 ,$25.00 ,$1.50 ,HWqccPo2Y3bndf2sDcQfzJteV,XD4QtGShbFkDGMQHbwgDpuMF,iPhone,,https://squareup.com/dashboard/sales/transactions/HWqccPo2Y3bndf2sDcQfzJteV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/18/2015,19:02:41,Eastern Time (US & Canada),Lynne Molner Ceramics,Mug by Lynne Molner Ceramics,1,Regular,,,$13.00 ,$0.00 ,$13.00 ,$0.78 ,HWqccPo2Y3bndf2sDcQfzJteV,XD4QtGShbFkDGMQHbwgDpuMF,iPhone,,https://squareup.com/dashboard/sales/transactions/HWqccPo2Y3bndf2sDcQfzJteV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/18/2015,19:02:41,Eastern Time (US & Canada),Baltimore Print Studios,Strategic Plan by Baltimore Print Studios,1,Red,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,HWqccPo2Y3bndf2sDcQfzJteV,XD4QtGShbFkDGMQHbwgDpuMF,iPhone,,https://squareup.com/dashboard/sales/transactions/HWqccPo2Y3bndf2sDcQfzJteV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/18/2015,18:32:56,Eastern Time (US & Canada),Pbody Dsign, Imaginary London Linen/cotton Tea Towels in Brown by Pbody Design,1,Regular,,,$15.00 ,$0.00 ,$15.00 ,$0.90 ,rSppIRFBlxZb1OSgOIoalzoeV,yCneTrDxtAeXIfrFtLE2gwMF,iPhone,Imaginary London Linen/cotton Tea Towels in Brown (2) 18x24 $15 each,https://squareup.com/dashboard/sales/transactions/rSppIRFBlxZb1OSgOIoalzoeV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/18/2015,18:30:23,Eastern Time (US & Canada),Post Typography,Groundhog Day (Bill Murray) Poster by Post Typography,1,Regular,,,$15.00 ,$0.00 ,$15.00 ,$0.90 ,ncTLY1r7LojkUdNdpB4A2BpeV,VSfJfhirVTfMyQdoypl0buMF,iPhone,,https://squareup.com/dashboard/sales/transactions/ncTLY1r7LojkUdNdpB4A2BpeV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/18/2015,18:12:46,Eastern Time (US & Canada),Station North Arts & Entertainment District,Open Walls Baltimore 2 Catalog,1,Regular,,,$25.00 ,$0.00 ,$25.00 ,$1.50 ,ltCyAceNTvcZaaoYLUEtOOmeV,blqyD5Yu4e3NFqIhD1DRPtMF,iPhone,,https://squareup.com/dashboard/sales/transactions/ltCyAceNTvcZaaoYLUEtOOmeV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/18/2015,17:01:09,Eastern Time (US & Canada),Bower Box,press print by Bower Box,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$1.20 ,dNQyHBZXlUXGHVlsSOpbNpleV,QsQW3yveaY4BUygvbdu6azMF,iPhone,,https://squareup.com/dashboard/sales/transactions/dNQyHBZXlUXGHVlsSOpbNpleV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/18/2015,15:49:56,Eastern Time (US & Canada),Baltimore Print Studios,BaltAmour by Baltimore Print Studios,1,Green,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,bMQeF9iNpAJDheJ5dgOaGFueV,B60LMN1vQ6WaaRTWodk1vtMF,iPhone,,https://squareup.com/dashboard/sales/transactions/bMQeF9iNpAJDheJ5dgOaGFueV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/18/2015,15:49:56,Eastern Time (US & Canada),Baltimore Print Studios,Be Decisive by Baltimore Print Studios,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$1.20 ,bMQeF9iNpAJDheJ5dgOaGFueV,B60LMN1vQ6WaaRTWodk1vtMF,iPhone,,https://squareup.com/dashboard/sales/transactions/bMQeF9iNpAJDheJ5dgOaGFueV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
